"TARGET","CCONJ","ADV","ADJ","modifier","comma","id","corpus"
"empty","but",NA,"bloody",NA,0,"text4111","I flatshare with four others have a miniscule garden and can only eat when the shared kitchen is empty but bloody hell I feel for parents of small kids atm."
"empty","but","less","crowded",NA,0,"text4133","Its not like plaza mayor is empty but less crowded, also if you go near christmass there are a street market only for that days."
"empty","but",NA,"unable",NA,0,"text415","I find myself in a similar predicament these days, feeling broken and empty but unable to tell my family."
"empty","but",NA,"yuge","ultimately",0,"text420","Trump rushes a bunch of ultimately empty but yuge sounding ideas to help pad his legacy."
"empty","but","very","noticable","not",0,"text435","Not empty but very noticable when you are constantly spouting an average attendance of 99% and the police and the eye are saying otherwise  Why are so many not going?"
"empty","but","most","full",NA,1,"text467","A couple chests we're empty, but most full."
"empty","but",NA,"hot","now",1,"text468","Melt butter in the empty hot pan: If you are adding butter, you can easily melt it by placing the butter in the now empty, but hot pan."
"empty","but",NA,"many","nearly",0,"text469","Mine is nearly empty but many roubles"
"empty","but",NA,"many",NA,1,"text47","It's possible that some of them are empty, but many of them definitely aren't."
"empty","but",NA,"hot","now",1,"text474","Melt butter in the empty hot pan: If you are adding butter, you can easily melt it by placing the butter in the now empty, but hot pan."
"empty","but",NA,"hot","now",1,"text475","Melt butter in the empty hot pan: If you are adding butter, you can easily melt it by placing the butter in the now empty, but hot pan."
"empty","but","still","big",NA,1,"text501","Empty, but still big and securely standing."
"empty","but","still","worth",NA,0,"text506","nothing didnt think of it,it was empty but still worth"
"empty","but",NA,"hidden",NA,0,"text531","When he went to take a drink, he tried to drink from the empty but hidden shot glass and spilled whiskey down his shirt."
"empty","but",NA,"peaceful",NA,0,"text539","It would be an empty but peaceful life."
"empty","but","even","empty","almost",1,"text547","After a trans-Mars burn, the main tank will be almost empty, but even empty will insulate the header after a fashion."
"empty","but",NA,"most","of",0,"text572","The map is HUGE and kind of empty but most quests (if selected) will show up pretty clearly on the map."
"empty","but",NA,"present",NA,1,"text579","Zooming in, you can see the man-made retention pond (empty, but present) to the left of the subdivision."
"empty","but",NA,"great",NA,1,"text627","So threat was empty, but great excuse."
"empty","but",NA,"other",NA,0,"text629","Netflix and cloudstorage luckily it was empty but other people might have paid the black mailer you can see transaction for bitcoin addresses"
"empty","but","really","beautiful",NA,0,"text643","They are in an empty but really beautiful place."
"empty","but",NA,"gorgeous","practically",0,"text650","I dropped in a couple nights ago, and the place was practically empty but gorgeous."
"empty",NA,NA,NA,NA,0,"text651","By the way, you have a very cute bedroom, a little empty but nice."
"empty","but",NA,"feather",NA,1,"text66","It will be easier to sew empty, but feather containment is the main concern otherwise."
"empty","but",NA,"fed",NA,0,"text664","Empty but fed, cared for, wifi works etc."
"empty","but",NA,"clean","just",1,"text667","Not just empty, but clean."
"empty","but",NA,"effective","often",1,"text669","(Often empty, but effective when needed.)"
"empty","but","technically","rogue",NA,1,"text685","However, I think that the worst impact of newer generic cards is on rogue decks, as many of them are going to be ignored if they can constantly use generic floodgates, negates and extra deck otks to become an empty, but technically rogue tier husk."
"empty","but",NA,"other",NA,0,"text705","Looked like the first several rows were empty but other seats didn’t look packed."
"empty","but","not","empty",NA,0,"text712","Shelves are emptier but not empty but koreans generally have a shitload of food in their houses."
"empty","but",NA,"fluid","not",0,"text721","Telepathic non humanoids who come from a realm where space isn't empty but fluid."
"empty","but",NA,"more",NA,1,"text729","I always felt not so much like I was empty, but more like the world was empty."
"empty","but",NA,"active",NA,1,"text755","* Frag tab (empty, but active filter, since frag tabs can only take frags) * Essence tab (empty filter) * Fossil tab (empty filter) * Currency tab (empty filter, note this comes after other tabs that have currencies that could go into the free slots) * Div tab (empty filter) * Map tab * Premium tab (filter: quality flasks, quality gems, vaal gems, for vendor recipe) * Quad tab (filter: unid rare pieces `&lt;75, &gt;=60` for chaos) * Quad tab (filter: empty for dump)"
"empty","but",NA,"roomy","completely",0,"text776","Basically, as punishment for your cheap purchase of airline tickets you get to sit in your cramped seats and stare at these completely empty but roomier seats for the duration of the flight."
"empty","but",NA,"most",NA,1,"text79","Fallout NV has much more locations, sure some of them are empty, but most of them tell a story."
"empty","but","nonetheless","necessary",NA,1,"text804","My suggestion is a bit empty, but nonetheless necessary I guess - do a few more revisions."
"empty","but","also","sad","only",1,"text820","Just finished Tomb Raider (first of the reboots) and my laptop can’t run rise or shadow, so now I’m not only empty, but also sad and deeply annoyed"
"empty","but",NA,"other",NA,1,"text842","He will see his mind is empty, but other than that the rest is dualistic."
"empty","but",NA,"linear",NA,0,"text851","I think you have a logical fallacy here because the amount of monsters in both maps (desert, burial chambers) is vastly different. chaining maps that take longer but contain more monsters can be more efficient, since you need less materials, prophecies, scarabs, frags, etc to juice them up.  that has been the trade off with a lot of maps in the past, such as strand (empty but linear) and cells (many monsters but bad layout)"
"empty","but",NA,"uhh",NA,0,"text853","Because the third pip is empty but uhh, like totally empty."
"empty","but",NA,"other","pretty",0,"text856","Feels like people are preferring to stay home a little bit more so it’s been pretty empty but other than that yeah it’s normal."
"empty","but",NA,"inside",NA,1,"text87","Perhaps the Entity is as powerful as Chuck and Amara in the Empty, but inside Creation, he’s weaker."
"empty","but",NA,"beautyful","so",1,"text870","Do you remember when villagers didn't exist and the villagers were so empty, but beautyful like someone lives here... creppy...."
"empty","but",NA,"most","entirely",1,"text879","The major shopping outlets are almost entirely empty, but most of the people who went there were Asian tourists so it's not a huge surprise."
"empty","but",NA,"bland",NA,1,"text888","I wouldn't say the game is empty, but bland I could agree with."
"empty","but",NA,"uranus","completely",1,"text907","Cancer's completely empty, but Uranus and what I presume to be the South Node are parked straight on Aquarius for me."
"empty","but",NA,"dry","only",1,"text93","I was in nursing school at the time and boy, can I tell you, my cup was not only empty, but dry."
"empty","but",NA,"domestic",NA,1,"text940","It looks like most international flights are empty, but domestic is going strong."
"empty","but","not","depressed","just",0,"text941","Yeah, I know what you mean lithium for me was like there was a cotton ball in my mind and I was just empty but not depressed empty, on autopilot."
"empty","but","definitely","less","more",0,"text948","We flew back on a Saturday which might be the reason it was more empty but definitely less people."
"empty","but","very","low","quite",1,"text949","Not quite empty, but very low numbers.   https://www.skylinewebcams.com/en/webcam/italia/lazio/roma/fontana-di-trevi.html  The Rialto Bridge is shockingly empty --&gt; https://www.skylinewebcams.com/en/webcam/italia/veneto/venezia/rialto-canal-grande.html"
"empty","but",NA,"beautiful",NA,0,"text95","As I return home from what I assume is another successful day at work, I unlock my large wooden front door and walk in to an empty but beautiful, immaculate foyer."
"empty","but",NA,"hard",NA,0,"text953","The few times I have let neighbor kids inside they have tried stealing my kids toys, broken my kids toys and one kid actually went into my medicine cabinet (which was empty but hard to close, hence how she got caught)."
"empty","but",NA,"gorgeous","practically",0,"text972","Go to Dorsoduro and check out the practically empty but gorgeous Ca' Rezzonico museum."
